admin2Name_en,admin2Name_th,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin2AltName1_th,admin2AltName2_th,admin1Name_en,admin1Name_th,admin1Pcode,admin0Name_en,admin0Name_th,admin0Pcode,date,validOn,validTo
Khuan Niang,ควนเนียง,TH9013,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Klam,บางกล่ำ,TH9014,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Singhanakhon,สิงหนคร,TH9015,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Khlong Hoi Khong,คลองหอยโข่ง,TH9016,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Satun,เมืองสตูล,TH9101,,,,,,Satun,สตูล,TH91,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Khuan Don,ควนโดน,TH9102,,,,,,Satun,สตูล,TH91,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Khuan Kalong,ควนกาหลง,TH9103,,,,,,Satun,สตูล,TH91,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Tha Phae,ท่าแพ,TH9104,,,,,,Satun,สตูล,TH91,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
La-Ngu,ละงู,TH9105,,,,,,Satun,สตูล,TH91,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Thung Wa,ทุ่งหว้า,TH9106,,,,,,Satun,สตูล,TH91,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Manang,มะนัง,TH9107,,,,,,Satun,สตูล,TH91,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Trang,เมืองตรัง,TH9201,,,,,,Trang,ตรัง,TH92,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Kantang,กันตัง,TH9202,,,,,,Trang,ตรัง,TH92,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Yan Ta Khao,ย่านตาขาว,TH9203,,,,,,Trang,ตรัง,TH92,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Palian,ปะเหลียน,TH9204,,,,,,Trang,ตรัง,TH92,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sikao,สิเกา,TH9205,,,,,,Trang,ตรัง,TH92,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Huai Yot,ห้วยยอด,TH9206,,,,,,Trang,ตรัง,TH92,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wang Wiset,วังวิเศษ,TH9207,,,,,,Trang,ตรัง,TH92,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Na Yong,นาโยง,TH9208,,,,,,Trang,ตรัง,TH92,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ratsada,รัษฎา,TH9209,,,,,,Trang,ตรัง,TH92,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Hat Samran,หาดสำราญ,TH9210,,,,,,Trang,ตรัง,TH92,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Phatthalung,เมืองพัทลุง,TH9301,,,,,,Phatthalung,พัทลุง,TH93,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Kong Ra,กงหรา,TH9302,,,,,,Phatthalung,พัทลุง,TH93,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Khao Chaison,เขาชัยสน,TH9303,,,,,,Phatthalung,พัทลุง,TH93,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Tamot,ตะโหมด,TH9304,,,,,,Phatthalung,พัทลุง,TH93,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Khuan Khanun,ควนขนุน,TH9305,,,,,,Phatthalung,พัทลุง,TH93,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Pak Phayun,ปากพะยูน,TH9306,,,,,,Phatthalung,พัทลุง,TH93,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Si Banphot,ศรีบรรพต,TH9307,,,,,,Phatthalung,พัทลุง,TH93,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Pa Bon,ป่าบอน,TH9308,,,,,,Phatthalung,พัทลุง,TH93,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Kaeo,บางแก้ว,TH9309,,,,,,Phatthalung,พัทลุง,TH93,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Pa Phayom,ป่าพะยอม,TH9310,,,,,,Phatthalung,พัทลุง,TH93,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Srinagarindra,ศรีนครินทร์,TH9311,,,,,,Phatthalung,พัทลุง,TH93,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Pattani,เมืองปัตตานี,TH9401,,,,,,Pattani,ปัตตานี,TH94,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Khok Pho,โคกโพธิ์,TH9402,,,,,,Pattani,ปัตตานี,TH94,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nong Chik,หนองจิก,TH9403,,,,,,Pattani,ปัตตานี,TH94,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Panare,ปะนาเระ,TH9404,,,,,,Pattani,ปัตตานี,TH94,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mayo,มายอ,TH9405,,,,,,Pattani,ปัตตานี,TH94,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Thung Yang Daeng,ทุ่งยางแดง,TH9406,,,,,,Pattani,ปัตตานี,TH94,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sai Buri,สายบุรี,TH9407,,,,,,Pattani,ปัตตานี,TH94,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mai Kaen,ไม้แก่น,TH9408,,,,,,Pattani,ปัตตานี,TH94,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Yaring,ยะหริ่ง,TH9409,,,,,,Pattani,ปัตตานี,TH94,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Yarang,ยะรัง,TH9410,,,,,,Pattani,ปัตตานี,TH94,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Kapho,กะพ้อ,TH9411,,,,,,Pattani,ปัตตานี,TH94,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mae Lan,แม่ลาน,TH9412,,,,,,Pattani,ปัตตานี,TH94,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Yala,เมืองยะลา,TH9501,,,,,,Yala,ยะลา,TH95,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Betong,เบตง,TH9502,,,,,,Yala,ยะลา,TH95,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bannang Sata,บันนังสตา,TH9503,,,,,,Yala,ยะลา,TH95,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Than To,ธารโต,TH9504,,,,,,Yala,ยะลา,TH95,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Yaha,ยะหา,TH9505,,,,,,Yala,ยะลา,TH95,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Raman,รามัน,TH9506,,,,,,Yala,ยะลา,TH95,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Kabang,กาบัง,TH9507,,,,,,Yala,ยะลา,TH95,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Krong Pinang,กรงปินัง,TH9508,,,,,,Yala,ยะลา,TH95,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Narathiwat,เมืองนราธิวาส,TH9601,,,,,,Narathiwat,นราธิวาส,TH96,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Tak Bai,ตากใบ,TH9602,,,,,,Narathiwat,นราธิวาส,TH96,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bacho,บาเจาะ,TH9603,,,,,,Narathiwat,นราธิวาส,TH96,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Yi-Ngo,ยี่งอ,TH9604,,,,,,Narathiwat,นราธิวาส,TH96,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ra-Ngae,ระแงะ,TH9605,,,,,,Narathiwat,นราธิวาส,TH96,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Rueso,รือเสาะ,TH9606,,,,,,Narathiwat,นราธิวาส,TH96,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Si Sakhon,ศรีสาคร,TH9607,,,,,,Narathiwat,นราธิวาส,TH96,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Waeng,แว้ง,TH9608,,,,,,Narathiwat,นราธิวาส,TH96,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sukhirin,สุคิริน,TH9609,,,,,,Narathiwat,นราธิวาส,TH96,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Su-Ngai Kolok,สุไหงโก-ลก,TH9610,,,,,,Narathiwat,นราธิวาส,TH96,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Su-Ngai Padi,สุไหงปาดี,TH9611,,,,,,Narathiwat,นราธิวาส,TH96,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Chanae,จะแนะ,TH9612,,,,,,Narathiwat,นราธิวาส,TH96,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Cho-Airong,เจาะไอร้อง,TH9613,,,,,,Narathiwat,นราธิวาส,TH96,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
